品目,数量,単位,高値,安値,主な産地,日付,元ファイル
ちりめん,398,1kg,5504.84023668639,2752,,平成30年2月3日（土）,suiexcel2 (37).xls
かますごかまあげ,180,1kg,2560.8,1280,,平成30年2月3日（土）,suiexcel2 (37).xls
くろまぐろ,67,1kg,3500.5373134328356,2900,,平成30年2月5日（月）,suiexcel3 (37).xls
きわだ,1726,1kg,3219.978622327791,1080,,平成30年2月5日（月）,suiexcel3 (37).xls
あじ,400,1kg,1188,1080,,平成30年2月5日（月）,suiexcel3 (37).xls
さば,8855,1kg,1300,350,,平成30年2月5日（月）,suiexcel3 (37).xls
まいわし,2369,1kg,341,162,,平成30年2月5日（月）,suiexcel3 (37).xls
養成ぶり,2836,1kg,1212.4057971014493,700,,平成30年2月5日（月）,suiexcel3 (37).xls
養成まだい,5850,1kg,1404,972,,平成30年2月5日（月）,suiexcel3 (37).xls
さごし,383,1Kg,1025.4207650273224,650,,平成30年2月5日（月）,suiexcel3 (37).xls
かれい,957,1kg,1015,753,,平成30年2月5日（月）,suiexcel3 (37).xls
養成はまち,979,1kg,1798.8914027149322,1024,,平成30年2月5日（月）,suiexcel3 (37).xls
養成かんぱち,1698,1kg,1984.7125307125307,1142,,平成30年2月5日（月）,suiexcel3 (37).xls
するめいか,3935,1kg,619,486,,平成30年2月5日（月）,suiexcel3 (37).xls
さけ,1648,1kg,1854.4403444034442,800,,平成30年2月5日（月）,suiexcel3 (37).xls
たこ,274,1kg,9300,972,,平成30年2月5日（月）,suiexcel3 (37).xls
かに,391,1kg,3240,1544,,平成30年2月5日（月）,suiexcel3 (37).xls
はまぐり,514,1kg,1836,432,,平成30年2月5日（月）,suiexcel3 (37).xls
あさり,3074,1kg,1021.4645030425963,432,,平成30年2月5日（月）,suiexcel3 (37).xls
かき,5071,1kg,2700,864,,平成30年2月5日（月）,suiexcel3 (37).xls
冷凍もんごいか,200,1kg,3780,864,,平成30年2月5日（月）,suiexcel3 (37).xls
冷凍たこ,100,1kg,1944,1188,,平成30年2月5日（月）,suiexcel3 (37).xls
冷凍えび,1611,1kg,2523.9774964838257,1188,,平成30年2月5日（月）,suiexcel3 (37).xls
塩さば,2299,1kg,648,324,,平成30年2月5日（月）,suiexcel3 (37).xls
塩さけ,3093,1kg,1014,1014,,平成30年2月5日（月）,suiexcel3 (37).xls
塩すけそうこ,350,1kg,3217.9074074074074,1080,,平成30年2月5日（月）,suiexcel3 (37).xls
塩さんま,6450,1kg,1090.7373493975904,585,,平成30年2月5日（月）,suiexcel3 (37).xls
開干さんま,230,1kg,1404,728,,平成30年2月5日（月）,suiexcel3 (37).xls
開干あじ,384,1kg,1080,645,,平成30年2月5日（月）,suiexcel3 (37).xls
若干かれい,100,1kg,1296,648,,平成30年2月5日（月）,suiexcel3 (37).xls
ちりめん,954,1kg,4887.5511811023625,1944,,平成30年2月5日（月）,suiexcel3 (37).xls
かますごかまあげ,150,1kg,1728,1728,,平成30年2月5日（月）,suiexcel3 (37).xls
くろまぐろ,12,1kg,7342,7342,,平成30年2月6日（火）,suiexcel4 (37).xls
きわだ,1144,1kg,2859.9333333333334,1404,,平成30年2月6日（火）,suiexcel4 (37).xls
あじ,130,1kg,756,648,,平成30年2月6日（火）,suiexcel4 (37).xls
さば,8081,1kg,339,339,,平成30年2月6日（火）,suiexcel4 (37).xls
まいわし,2419,1kg,270,162,,平成30年2月6日（火）,suiexcel4 (37).xls
養成ぶり,2633,1kg,1276.9184652278177,700,,平成30年2月6日（火）,suiexcel4 (37).xls
養成まだい,4324,1kg,1417.6025974025974,800,,平成30年2月6日（火）,suiexcel4 (37).xls
かれい,1457,1kg,9000,758,,平成30年2月6日（火）,suiexcel4 (37).xls
養成はまち,774,1kg,1981.2151898734178,1080,,平成30年2月6日（火）,suiexcel4 (37).xls
養成かんぱち,1333,1kg,1638.256559766764,800,,平成30年2月6日（火）,suiexcel4 (37).xls
するめいか,1175,1kg,810,546,,平成30年2月6日（火）,suiexcel4 (37).xls
さけ,1329,1kg,2356.470680218921,1263,,平成30年2月6日（火）,suiexcel4 (37).xls
たこ,321,1kg,9500,648,,平成30年2月6日（火）,suiexcel4 (37).xls
かに,172,1kg,6117.936507936508,2160,,平成30年2月6日（火）,suiexcel4 (37).xls
はまぐり,513,1kg,1836,432,,平成30年2月6日（火）,suiexcel4 (37).xls
あさり,3370,1kg,1023.5898251192368,432,,平成30年2月6日（火）,suiexcel4 (37).xls
かき,6811,1kg,2700,864,,平成30年2月6日（火）,suiexcel4 (37).xls
冷凍もんごいか,237,1kg,3780,864,,平成30年2月6日（火）,suiexcel4 (37).xls
冷凍たこ,100,1kg,1944,1188,,平成30年2月6日（火）,suiexcel4 (37).xls
冷凍えび,1160,1kg,3082.88,1188,,平成30年2月6日（火）,suiexcel4 (37).xls
塩さば,3208,1kg,648,432,,平成30年2月6日（火）,suiexcel4 (37).xls
塩さけ,3120,1kg,1880.8057692307693,940,,平成30年2月6日（火）,suiexcel4 (37).xls
塩すけそうこ,483,1kg,3522.1371237458193,1296,,平成30年2月6日（火）,suiexcel4 (37).xls
開干さんま,365,1kg,1308.1811320754716,654,,平成30年2月6日（火）,suiexcel4 (37).xls
開干あじ,485,1kg,1080,648,,平成30年2月6日（火）,suiexcel4 (37).xls
若干かれい,100,1kg,1620,864,,平成30年2月6日（火）,suiexcel4 (37).xls
ちりめん,1115,1kg,6015.849180327868,1620,,平成30年2月6日（火）,suiexcel4 (37).xls
くろまぐろ,210,1kg,3411,2880,,平成30年2月8日（木）,suiexcel5 (37).xls
きわだ,1414,1kg,2902.197247706422,1100,,平成30年2月8日（木）,suiexcel5 (37).xls
さば,6738,1kg,618.7204848484848,350,,平成30年2月8日（木）,suiexcel5 (37).xls
まいわし,2067,1kg,216,108,,平成30年2月8日（木）,suiexcel5 (37).xls
養成ぶり,3186,1kg,1260.7136465324386,770,,平成30年2月8日（木）,suiexcel5 (37).xls
養成まだい,4941,1kg,2230.1029411764707,972,,平成30年2月8日（木）,suiexcel5 (37).xls
かれい,426,1kg,13000,828,,平成30年2月8日（木）,suiexcel5 (37).xls
養成はまち,801,1kg,1961.464480874317,1080,,平成30年2月8日（木）,suiexcel5 (37).xls
養成かんぱち,1682,1kg,1716.488946684005,700,,平成30年2月8日（木）,suiexcel5 (37).xls
するめいか,2243,1kg,756,648,,平成30年2月8日（木）,suiexcel5 (37).xls
さけ,1649,1kg,2282.746513038205,1169,,平成30年2月8日（木）,suiexcel5 (37).xls
たこ,502,1kg,12300,972,,平成30年2月8日（木）,suiexcel5 (37).xls
かに,186,1kg,4810.408163265306,2480,,平成30年2月8日（木）,suiexcel5 (37).xls
はまぐり,516,1kg,2700,432,,平成30年2月8日（木）,suiexcel5 (37).xls
あさり,3487,1kg,1007.1119592875318,432,,平成30年2月8日（木）,suiexcel5 (37).xls
かき,6948,1kg,2376,861,,平成30年2月8日（木）,suiexcel5 (37).xls
冷凍もんごいか,237,1kg,3780,864,,平成30年2月8日（木）,suiexcel5 (37).xls
冷凍たこ,100,1kg,1944,1188,,平成30年2月8日（木）,suiexcel5 (37).xls
冷凍えび,1006,1kg,3858.3199999999997,1188,,平成30年2月8日（木）,suiexcel5 (37).xls
塩さば,5042,1kg,648,418,,平成30年2月8日（木）,suiexcel5 (37).xls
塩さけ,1253,1kg,959,959,,平成30年2月8日（木）,suiexcel5 (37).xls
塩すけそうこ,225,1kg,3215.9422222222224,1625,,平成30年2月8日（木）,suiexcel5 (37).xls
塩さんま,225,1kg,1241,648,,平成30年2月8日（木）,suiexcel5 (37).xls
開干さんま,247,1kg,1296,752,,平成30年2月8日（木）,suiexcel5 (37).xls
開干あじ,643,1kg,1695.9421487603306,648,,平成30年2月8日（木）,suiexcel5 (37).xls
若干かれい,342,1kg,2581.714285714286,864,,平成30年2月8日（木）,suiexcel5 (37).xls
ちりめん,1553,1kg,3379.735099337748,1690,,平成30年2月8日（木）,suiexcel5 (37).xls
かますごかまあげ,150,1Kg,1728,1728,,平成30年2月8日（木）,suiexcel5 (37).xls
くろまぐろ,146,1kg,3621.021276595745,2650,,平成30年2月9日（金）,suiexcel6 (37).xls
きわだ,1955,1Kg,1944,1000,,平成30年2月9日（金）,suiexcel6 (37).xls
あじ,47,1kg,4000,400,,平成30年2月9日（金）,suiexcel6 (37).xls
さば,5087,1kg,546.4956228956229,324,,平成30年2月9日（金）,suiexcel6 (37).xls
まいわし,3068,1Kg,270,162,,平成30年2月9日（金）,suiexcel6 (37).xls
養成ぶり,2883,1Kg,1245.6413793103447,700,,平成30年2月9日（金）,suiexcel6 (37).xls
養成まだい,4749,1Kg,1404,900,,平成30年2月9日（金）,suiexcel6 (37).xls
さごし,8,1Kg,507,292,,平成30年2月9日（金）,suiexcel6 (37).xls
かれい,1439,1Kg,4000,979.56,,平成30年2月9日（金）,suiexcel6 (37).xls
養成はまち,753,1Kg,1889.8849557522126,1070,,平成30年2月9日（金）,suiexcel6 (37).xls
養成かんぱち,1659,1Kg,1642.9979466119098,800,,平成30年2月9日（金）,suiexcel6 (37).xls
するめいか,861,1Kg,2201.6783216783215,594,,平成30年2月9日（金）,suiexcel6 (37).xls
さけ,1624,1kg,2439.4890829694323,1293,,平成30年2月9日（金）,suiexcel6 (37).xls
たこ,206,1kg,9200,756,,平成30年2月9日（金）,suiexcel6 (37).xls
かに,253,1Kg,5360.171428571429,2755,,平成30年2月9日（金）,suiexcel6 (37).xls
はまぐり,507,1Kg,2700,432,,平成30年2月9日（金）,suiexcel6 (37).xls
あさり,2377,1Kg,1014.8531468531469,432,,平成30年2月9日（金）,suiexcel6 (37).xls
かき,5061,1kg,2700,864,,平成30年2月9日（金）,suiexcel6 (37).xls
冷凍もんごいか,216,1Kg,3780,864,,平成30年2月9日（金）,suiexcel6 (37).xls
冷凍たこ,100,1Kg,1944,1188,,平成30年2月9日（金）,suiexcel6 (37).xls
冷凍えび,1159,1Kg,3522.9447236180904,1188,,平成30年2月9日（金）,suiexcel6 (37).xls
塩さば,2979,1kg,648,432,,平成30年2月9日（金）,suiexcel6 (37).xls
塩さけ,2575,1kg,1882.9499029126214,941,,平成30年2月9日（金）,suiexcel6 (37).xls
塩すけそうこ,549,1kg,3240,1080,,平成30年2月9日（金）,suiexcel6 (37).xls
開干さんま,421,1kg,1296,659.49377593361,,平成30年2月9日（金）,suiexcel6 (37).xls
開干あじ,357,1Kg,1080,648,,平成30年2月9日（金）,suiexcel6 (37).xls
若干かれい,316,1Kg,2484,864,,平成30年2月9日（金）,suiexcel6 (37).xls
ちりめん,1747,1Kg,5080.173106646059,1944,,平成30年2月9日（金）,suiexcel6 (37).xls
かますごかまあげ,150,1Kg,1728,1728,,平成30年2月9日（金）,suiexcel6 (37).xls
くろまぐろ,400,1kg,3492.4579710144926,2800,,平成30年2月10日（土）,suiexcel7 (37).xls
きわだ,3276,1Kg,2995.7464788732395,500,,平成30年2月10日（土）,suiexcel7 (37).xls
あじ,980,1Kg,6000,650,,平成30年2月10日（土）,suiexcel7 (37).xls
さば,9278,1Kg,378,270,,平成30年2月10日（土）,suiexcel7 (37).xls
まいわし,4013,1Kg,270,162,,平成30年2月10日（土）,suiexcel7 (37).xls
養成ぶり,3569,1Kg,1305.0934393638172,700,,平成30年2月10日（土）,suiexcel7 (37).xls
養成まだい,5754,1Kg,1686.6996466431096,600,,平成30年2月10日（土）,suiexcel7 (37).xls
さごし,6,1Kg,1404,1188,,平成30年2月10日（土）,suiexcel7 (37).xls
かれい,3315,1Kg,10500,300,,平成30年2月10日（土）,suiexcel7 (37).xls
養成はまち,937,1Kg,1907.1719298245616,1080,,平成30年2月10日（土）,suiexcel7 (37).xls
養成かんぱち,2156,1Kg,1890.464,500,,平成30年2月10日（土）,suiexcel7 (37).xls
するめいか,715,1Kg,918,810,,平成30年2月10日（土）,suiexcel7 (37).xls
さけ,2212,1kg,2263.705825242718,1297,,平成30年2月10日（土）,suiexcel7 (37).xls
たこ,614,1kg,14000,648,,平成30年2月10日（土）,suiexcel7 (37).xls
かに,219,1Kg,5914.72,3032,,平成30年2月10日（土）,suiexcel7 (37).xls
はまぐり,740,1Kg,2916,432,,平成30年2月10日（土）,suiexcel7 (37).xls
あさり,3053,1Kg,1072.8402948402947,432,,平成30年2月10日（土）,suiexcel7 (37).xls
かき,8431,1kg,2700,829,,平成30年2月10日（土）,suiexcel7 (37).xls
冷凍もんごいか,308,1Kg,3780,864,,平成30年2月10日（土）,suiexcel7 (37).xls
冷凍たこ,100,1Kg,1944,1188,,平成30年2月10日（土）,suiexcel7 (37).xls
冷凍えび,1766,1Kg,3678.5864661654136,1188,,平成30年2月10日（土）,suiexcel7 (37).xls
塩さば,3656,1Kg,648,378,,平成30年2月10日（土）,suiexcel7 (37).xls
塩さけ,2389,1kg,1414.9055374592833,707,,平成30年2月10日（土）,suiexcel7 (37).xls
塩すけそうこ,347,1kg,3588.5574468085106,1080,,平成30年2月10日（土）,suiexcel7 (37).xls
開干さんま,554,1kg,1338.1283422459894,669,,平成30年2月10日（土）,suiexcel7 (37).xls
開干あじ,640,1Kg,1080,648,,平成30年2月10日（土）,suiexcel7 (37).xls
若干かれい,100,1Kg,1620,864,,平成30年2月10日（土）,suiexcel7 (37).xls
ちりめん,1335,1Kg,4363.846153846154,1458,,平成30年2月10日（土）,suiexcel7 (37).xls
くろまぐろ,87,1kg,3756.098765432099,2900,,平成30年2月13日（火）,suiexcel8 (37).xls
きわだ,2422,1kg,3005.612676056338,864,,平成30年2月13日（火）,suiexcel8 (37).xls
あじ,1973,1Kg,540,432,,平成30年2月13日（火）,suiexcel8 (37).xls
さば,5530,1Kg,378,270,,平成30年2月13日（火）,suiexcel8 (37).xls
まいわし,3203,1kg,270,162,,平成30年2月13日（火）,suiexcel8 (37).xls
養成ぶり,5189,1kg,1233.5742035742035,750,,平成30年2月13日（火）,suiexcel8 (37).xls
養成まだい,6092,1kg,2089.9582089552237,972,,平成30年2月13日（火）,suiexcel8 (37).xls
さごし,116,1kg,1404,552,,平成30年2月13日（火）,suiexcel8 (37).xls
かれい,1885,1kg,11000,590,,平成30年2月13日（火）,suiexcel8 (37).xls
養成はまち,1162,1kg,2007.6,432,,平成30年2月13日（火）,suiexcel8 (37).xls
養成かんぱち,2196,1kg,2042.5867098865479,1196,,平成30年2月13日（火）,suiexcel8 (37).xls
するめいか,1900,1kg,918,810,,平成30年2月13日（火）,suiexcel8 (37).xls
さけ,2022,1kg,2302.489925768823,1351,,平成30年2月13日（火）,suiexcel8 (37).xls
たこ,503,1kg,10000,864,,平成30年2月13日（火）,suiexcel8 (37).xls
かに,372,1kg,4818.821917808219,2052,,平成30年2月13日（火）,suiexcel8 (37).xls
はまぐり,552,1kg,1836,432,,平成30年2月13日（火）,suiexcel8 (37).xls
あさり,4212,1kg,1047.3306288032454,378,,平成30年2月13日（火）,suiexcel8 (37).xls
かき,10514,1kg,2376,864,,平成30年2月13日（火）,suiexcel8 (37).xls
冷凍もんごいか,253,1kg,3780,864,,平成30年2月13日（火）,suiexcel8 (37).xls
冷凍たこ,100,1kg,1944,1188,,平成30年2月13日（火）,suiexcel8 (37).xls
冷凍えび,1273,1kg,2558,1188,,平成30年2月13日（火）,suiexcel8 (37).xls
塩さば,3886,1kg,648,432,,平成30年2月13日（火）,suiexcel8 (37).xls
塩さけ,1966,1kg,2171.4285714285716,756,,平成30年2月13日（火）,suiexcel8 (37).xls
塩すけそうこ,483,1kg,3331.6099706744867,1080,,平成30年2月13日（火）,suiexcel8 (37).xls
開干さんま,566,1kg,1296,634,,平成30年2月13日（火）,suiexcel8 (37).xls
開干あじ,788,1kg,1080,648,,平成30年2月13日（火）,suiexcel8 (37).xls
若干かれい,200,1kg,1080,864,,平成30年2月13日（火）,suiexcel8 (37).xls
ちりめん,1356,1kg,2952.376404494382,1080,,平成30年2月13日（火）,suiexcel8 (37).xls
くろまぐろ,137,1kg,3353.7372262773724,2880,,平成30年2月14日（水）,suiexcel9 (37).xls
きわだ,731,1kg,2680.862068965517,670,,平成30年2月14日（水）,suiexcel9 (37).xls
あじ,354,1kg,534,534,,平成30年2月14日（水）,suiexcel9 (37).xls
さば,3693,1Kg,800,216,,平成30年2月14日（水）,suiexcel9 (37).xls
まいわし,2330,1kg,270,162,,平成30年2月14日（水）,suiexcel9 (37).xls
養成ぶり,1679,1kg,1312.092843326886,750,,平成30年2月14日（水）,suiexcel9 (37).xls
養成まだい,4280,1kg,1969.2364672364674,300,,平成30年2月14日（水）,suiexcel9 (37).xls
かれい,341,1kg,1404,758,,平成30年2月14日（水）,suiexcel9 (37).xls
養成はまち,795,1kg,1816.0790960451977,250,,平成30年2月14日（水）,suiexcel9 (37).xls
養成かんぱち,1380,1kg,1554.9181141439208,700,,平成30年2月14日（水）,suiexcel9 (37).xls
するめいか,1435,1kg,864,756,,平成30年2月14日（水）,suiexcel9 (37).xls
さけ,1393,1kg,1848.501823486506,700,,平成30年2月14日（水）,suiexcel9 (37).xls
たこ,351,1kg,9500,864,,平成30年2月14日（水）,suiexcel9 (37).xls
かに,488,1kg,5716.0298507462685,1188,,平成30年2月14日（水）,suiexcel9 (37).xls
はまぐり,464,1kg,1836,432,,平成30年2月14日（水）,suiexcel9 (37).xls
あさり,3480,1kg,999.7333333333333,378,,平成30年2月14日（水）,suiexcel9 (37).xls
かき,3499,1kg,2376,842,,平成30年2月14日（水）,suiexcel9 (37).xls
冷凍もんごいか,140,1kg,3780,864,,平成30年2月14日（水）,suiexcel9 (37).xls
冷凍たこ,100,1kg,1944,1188,,平成30年2月14日（水）,suiexcel9 (37).xls
冷凍えび,861,1kg,3717.942857142857,1188,,平成30年2月14日（水）,suiexcel9 (37).xls
塩さば,2482,1kg,648,432,,平成30年2月14日（水）,suiexcel9 (37).xls
塩さけ,1780,1kg,999,756,,平成30年2月14日（水）,suiexcel9 (37).xls
塩すけそうこ,505,1kg,3690.6884057971015,1080,,平成30年2月14日（水）,suiexcel9 (37).xls
開干さんま,180,1kg,1296,635,,平成30年2月14日（水）,suiexcel9 (37).xls
開干あじ,430,1kg,1080,648,,平成30年2月14日（水）,suiexcel9 (37).xls
若干かれい,100,1kg,1296,756,,平成30年2月14日（水）,suiexcel9 (37).xls
ちりめん,898,1kg,5301.949109414758,2160,,平成30年2月14日（水）,suiexcel9 (37).xls
かますごかまあげ,150,1Kg,1728,1728,,平成30年2月14日（水）,suiexcel9 (37).xls
くろまぐろ,187,1kg,3427.765625,2500,,平成30年2月15日（木）,suiexcel10 (37).xls
きわだ,1357,1Kg,2214.90625,100,,平成30年2月15日（木）,suiexcel10 (37).xls
あじ,1467,1Kg,1112.2580645161293,378,,平成30年2月15日（木）,suiexcel10 (37).xls
さば,4755,1Kg,328.00539083558,216,,平成30年2月15日（木）,suiexcel10 (37).xls
まいわし,2863,1Kg,216,108,,平成30年2月15日（木）,suiexcel10 (37).xls
養成ぶり,2339,1Kg,1188,700,,平成30年2月15日（木）,suiexcel10 (37).xls
養成まだい,4356,1Kg,1405.1886792452829,900,,平成30年2月15日（木）,suiexcel10 (37).xls
さごし,120,1kg,961,745,,平成30年2月15日（木）,suiexcel10 (37).xls
かれい,1807,1Kg,1404,636.5217391304348,,平成30年2月15日（木）,suiexcel10 (37).xls
養成はまち,638,1Kg,1804.8240343347638,1027,,平成30年2月15日（木）,suiexcel10 (37).xls
養成かんぱち,1264,1Kg,1838.3541147132169,1094,,平成30年2月15日（木）,suiexcel10 (37).xls
するめいか,1525,1Kg,864,756,,平成30年2月15日（木）,suiexcel10 (37).xls
さけ,1494,1kg,1861.665760869565,1106,,平成30年2月15日（木）,suiexcel10 (37).xls
たこ,609,1Kg,10500,648,,平成30年2月15日（木）,suiexcel10 (37).xls
かに,270,1Kg,5840.819672131148,2808,,平成30年2月15日（木）,suiexcel10 (37).xls
はまぐり,476,1Kg,2160,432,,平成30年2月15日（木）,suiexcel10 (37).xls
あさり,3890,1Kg,918,378,,平成30年2月15日（木）,suiexcel10 (37).xls
かき,4801,1kg,2700,864,,平成30年2月15日（木）,suiexcel10 (37).xls
冷凍もんごいか,108,1Kg,3780,864,,平成30年2月15日（木）,suiexcel10 (37).xls
冷凍たこ,100,1Kg,1944,1188,,平成30年2月15日（木）,suiexcel10 (37).xls
冷凍えび,743,1Kg,2484,1188,,平成30年2月15日（木）,suiexcel10 (37).xls
塩さば,1822,1Kg,648,324,,平成30年2月15日（木）,suiexcel10 (37).xls
塩さけ,2744,1kg,2064.7732198142417,1032,,平成30年2月15日（木）,suiexcel10 (37).xls
塩すけそうこ,177,1kg,2891.508474576271,1463,,平成30年2月15日（木）,suiexcel10 (37).xls
開干さんま,177,1kg,1457.2283464566929,729,,平成30年2月15日（木）,suiexcel10 (37).xls
開干あじ,742,1Kg,1080,648,,平成30年2月15日（木）,suiexcel10 (37).xls
若干かれい,50,1Kg,1728,1080,,平成30年2月15日（木）,suiexcel10 (37).xls
ちりめん,614,1kg,5708.644670050761,1620,,平成30年2月15日（木）,suiexcel10 (37).xls
くろまぐろ,172,1kg,3758.1437125748507,2400,,平成30年2月16日（金）,suiexcel11 (37).xls
きわだ,2404,1Kg,2613.1066319895967,860,,平成30年2月16日（金）,suiexcel11 (37).xls
あじ,590,1Kg,1202.3195488721803,756,,平成30年2月16日（金）,suiexcel11 (37).xls
さば,6635,1kg,520,270,,平成30年2月16日（金）,suiexcel11 (37).xls
まいわし,2815,1Kg,270,162,,平成30年2月16日（金）,suiexcel11 (37).xls
養成ぶり,2689,1Kg,1249.7833827893176,700,,平成30年2月16日（金）,suiexcel11 (37).xls
養成まだい,4589,1Kg,2091.867069486405,972,,平成30年2月16日（金）,suiexcel11 (37).xls
さごし,815,1Kg,864,583.2,,平成30年2月16日（金）,suiexcel11 (37).xls
かれい,1831,1kg,10200,500,,平成30年2月16日（金）,suiexcel11 (37).xls
養成はまち,809,1Kg,1787.5338345864661,1019,,平成30年2月16日（金）,suiexcel11 (37).xls
養成かんぱち,1885,1Kg,1672.225850340136,961,,平成30年2月16日（金）,suiexcel11 (37).xls
するめいか,325,1Kg,1162.08,918,,平成30年2月16日（金）,suiexcel11 (37).xls
さけ,1821,1kg,2074.6929133858266,1202,,平成30年2月16日（金）,suiexcel11 (37).xls
たこ,415,1Kg,7700,918,,平成30年2月16日（金）,suiexcel11 (37).xls
かに,179,1Kg,8348.836363636363,3024,,平成30年2月16日（金）,suiexcel11 (37).xls
はまぐり,476,1Kg,2160,432,,平成30年2月16日（金）,suiexcel11 (37).xls
あさり,2374,1Kg,1046.4356435643565,378,,平成30年2月16日（金）,suiexcel11 (37).xls
かき,4694,1kg,2376,825,,平成30年2月16日（金）,suiexcel11 (37).xls
冷凍もんごいか,148,1Kg,3982.142857142857,864,,平成30年2月16日（金）,suiexcel11 (37).xls
冷凍たこ,100,1Kg,1944,1188,,平成30年2月16日（金）,suiexcel11 (37).xls
冷凍えび,1416,1kg,2484,250,,平成30年2月16日（金）,suiexcel11 (37).xls
塩さば,9010,1kg,648,432,,平成30年2月16日（金）,suiexcel11 (37).xls
塩さけ,2933,1kg,2178.8823729969313,1089,,平成30年2月16日（金）,suiexcel11 (37).xls
塩すけそうこ,417,1Kg,3914.3264248704663,1296,,平成30年2月16日（金）,suiexcel11 (37).xls
開干さんま,235,1kg,1316.6594594594594,658,,平成30年2月16日（金）,suiexcel11 (37).xls
開干あじ,425,1kg,1080,572.227692307692,,平成30年2月16日（金）,suiexcel11 (37).xls
若干かれい,100,1Kg,1620,864,,平成30年2月16日（金）,suiexcel11 (37).xls
ちりめん,1254,1Kg,6537.6,1944,,平成30年2月16日（金）,suiexcel11 (37).xls
かますごかまあげ,150,1Kg,1728,1728,,平成30年2月16日（金）,suiexcel11 (37).xls
くろまぐろ,468,1kg,3883.184275184275,2200,,平成30年2月17日（土）,suiexcel12 (37).xls
きわだ,1987,1kg,2169.516717325228,300,,平成30年2月17日（土）,suiexcel12 (37).xls
あじ,1517,1kg,1026,526,,平成30年2月17日（土）,suiexcel12 (37).xls
さば,8108,1kg,378,270,,平成30年2月17日（土）,suiexcel12 (37).xls
まいわし,3350,1kg,270,162,,平成30年2月17日（土）,suiexcel12 (37).xls
養成ぶり,3148,1kg,1268.305709023941,750,,平成30年2月17日（土）,suiexcel12 (37).xls
養成まだい,5641,1kg,1404,972,,平成30年2月17日（土）,suiexcel12 (37).xls
さごし,1330,1Kg,821,605,,平成30年2月17日（土）,suiexcel12 (37).xls
かれい,3328,1kg,3100,624,,平成30年2月17日（土）,suiexcel12 (37).xls
養成はまち,960,1kg,1734.577142857143,992,,平成30年2月17日（土）,suiexcel12 (37).xls
養成かんぱち,2340,1kg,1658.6603325415676,939,,平成30年2月17日（土）,suiexcel12 (37).xls
するめいか,900,1kg,972,864,,平成30年2月17日（土）,suiexcel12 (37).xls
さけ,1986,1kg,1731.824302998422,900,,平成30年2月17日（土）,suiexcel12 (37).xls
たこ,365,1Kg,8600,864,,平成30年2月17日（土）,suiexcel12 (37).xls
かに,230,1kg,6452.242424242424,3240,,平成30年2月17日（土）,suiexcel12 (37).xls
はまぐり,538,1kg,2160,432,,平成30年2月17日（土）,suiexcel12 (37).xls
あさり,2901,1kg,1051.3294117647058,378,,平成30年2月17日（土）,suiexcel12 (37).xls
かき,7697,1kg,2376,832,,平成30年2月17日（土）,suiexcel12 (37).xls
冷凍もんごいか,311,1kg,3780,864,,平成30年2月17日（土）,suiexcel12 (37).xls
冷凍たこ,100,1kg,1944,1188,,平成30年2月17日（土）,suiexcel12 (37).xls
冷凍えび,2720,1kg,5682.650231124808,1188,,平成30年2月17日（土）,suiexcel12 (37).xls
塩さば,4052,1kg,648,324,,平成30年2月17日（土）,suiexcel12 (37).xls
塩さけ,640,1kg,2081.7,1041,,平成30年2月17日（土）,suiexcel12 (37).xls
塩すけそうこ,686,1kg,3505.422480620155,1296,,平成30年2月17日（土）,suiexcel12 (37).xls
開干さんま,438,1kg,1300.408536585366,650,,平成30年2月17日（土）,suiexcel12 (37).xls
開干あじ,286,1kg,1080,429,,平成30年2月17日（土）,suiexcel12 (37).xls
若干かれい,100,1kg,1620,864,,平成30年2月17日（土）,suiexcel12 (37).xls
ちりめん,1105,1kg,4435.240069084629,1728,,平成30年2月17日（土）,suiexcel12 (37).xls
かますごかまあげ,150,1Kg,1728,1728,,平成30年2月17日（土）,suiexcel12 (37).xls
くろまぐろ,62,1kg,3451.4516129032254,2900,,平成30年2月19日（月）,suiexcel13 (37).xls
きわだ,1506,1kg,2746.8404452690165,864,,平成30年2月19日（月）,suiexcel13 (37).xls
あじ,1907,1kg,1000,486,,平成30年2月19日（月）,suiexcel13 (37).xls
さば,6368,1kg,432,324,,平成30年2月19日（月）,suiexcel13 (37).xls
まいわし,2357,1kg,216,108,,平成30年2月19日（月）,suiexcel13 (37).xls
養成ぶり,3699,1kg,1188,750,,平成30年2月19日（月）,suiexcel13 (37).xls
養成まだい,5418,1kg,2006.0565167243367,972,,平成30年2月19日（月）,suiexcel13 (37).xls
さごし,929,1Kg,742,529,,平成30年2月19日（月）,suiexcel13 (37).xls
かれい,1791,1kg,1015,350,,平成30年2月19日（月）,suiexcel13 (37).xls
養成はまち,1084,1kg,1829.3894324853227,1040,,平成30年2月19日（月）,suiexcel13 (37).xls
養成かんぱち,1912,1kg,1983.2252252252251,1132,,平成30年2月19日（月）,suiexcel13 (37).xls
するめいか,3575,1kg,810,702,,平成30年2月19日（月）,suiexcel13 (37).xls
さけ,1224,1kg,1377,1377,,平成30年2月19日（月）,suiexcel13 (37).xls
たこ,410,1kg,12600,648,,平成30年2月19日（月）,suiexcel13 (37).xls
かに,198,1kg,6675.309090909091,3132,,平成30年2月19日（月）,suiexcel13 (37).xls
はまぐり,526,1kg,2160,432,,平成30年2月19日（月）,suiexcel13 (37).xls
