品目,数量,単位,高値,中値,安値,主な産地,日付,元ファイル
塩すけそうこ,124.0,1kg,2730,0,850,大阪  他,令和6年4月23日（火）,suiexcel-6 (60).xls
開干さんま,231.0,1Kg,2180,0,1296,北海道  他,令和6年4月23日（火）,suiexcel-6 (60).xls
開干あじ,374.0,1Kg,1944,0,1080,長崎  他,令和6年4月23日（火）,suiexcel-6 (60).xls
若干かれい,200.0,1Kg,1944,0,972,島根  他,令和6年4月23日（火）,suiexcel-6 (60).xls
ちりめん,735.0,1Kg,2808,0,2592,兵庫  山口  大分  他,令和6年4月23日（火）,suiexcel-6 (60).xls
なまりぶし,32.0,1kg,2000,0,900,静岡  他,令和6年4月23日（火）,suiexcel-6 (60).xls
ほたるいか,811.0,1Kg,1620,0,972,富山  兵庫  他,令和6年4月23日（火）,suiexcel-6 (60).xls
くろまぐろ,947.0,1Kg,3996,3564,1944,三重  長崎  他,令和6年4月25日（木）,suiexcel-7 (59).xls
きわだ,861.0,1kg,3000,0,600,宮崎  沖縄  他,令和6年4月25日（木）,suiexcel-7 (59).xls
あじ,2269.0,1Kg,540,0,432,和歌山  他,令和6年4月25日（木）,suiexcel-7 (59).xls
さば,1128.0,1Kg,540,0,432,千葉  他,令和6年4月25日（木）,suiexcel-7 (59).xls
まいわし,1768.0,1Kg,324,0,216,富山  石川  他,令和6年4月25日（木）,suiexcel-7 (59).xls
養成ぶり,641.0,1kg,1900,0,850,愛媛  長崎  他,令和6年4月25日（木）,suiexcel-7 (59).xls
かつお,2864.0,1Kg,540,0,324,高知  宮崎  他,令和6年4月25日（木）,suiexcel-7 (59).xls
養成まだい,2389.0,1kg,1300,0,850,愛媛  他,令和6年4月25日（木）,suiexcel-7 (59).xls
さわら,493.0,1Kg,1404,0,1188,兵庫  韓国  他,令和6年4月25日（木）,suiexcel-7 (59).xls
かれい,1236.0,1Kg,648,0,432,青森  他,令和6年4月25日（木）,suiexcel-7 (59).xls
養成はまち,648.0,1kg,1300,0,900,徳島  他,令和6年4月25日（木）,suiexcel-7 (59).xls
養成かんぱち,1184.0,1kg,1980,0,1650,鹿児島  他,令和6年4月25日（木）,suiexcel-7 (59).xls
さけ,2018.0,1Kg,2160,0,1944,宮城  ﾉﾙｳｪｰ  他,令和6年4月25日（木）,suiexcel-7 (59).xls
たこ,204.0,1kg,3900,0,1800,兵庫  岩手  他,令和6年4月25日（木）,suiexcel-7 (59).xls
はまぐり,295.0,1Kg,2592,0,756,千葉  他,令和6年4月25日（木）,suiexcel-7 (59).xls
しじみ,925.0,1Kg,1296,0,432,島根  他,令和6年4月25日（木）,suiexcel-7 (59).xls
あさり,908.0,1Kg,1620,0,324,中国  他,令和6年4月25日（木）,suiexcel-7 (59).xls
ほたて貝,395.0,1Kg,972,0,540,北海道  他,令和6年4月25日（木）,suiexcel-7 (59).xls
冷凍もんごいか,208.0,1Kg,4320,3564,1296,ﾓﾛｯｺ  ｵﾏｰﾝ  他,令和6年4月25日（木）,suiexcel-7 (59).xls
冷凍たこ,0.0,0,0,0,0,,令和6年4月25日（木）,suiexcel-7 (59).xls
冷凍えび,1489.0,1Kg,4320,2160,1188,ｲﾝﾄﾞ  他,令和6年4月25日（木）,suiexcel-7 (59).xls
塩さば,948.0,1kg,1430,0,500,ﾉﾙｳｪｰ  他,令和6年4月25日（木）,suiexcel-7 (59).xls
塩さけ,2593.0,1kg,1550,0,450,ﾁﾘ  他,令和6年4月25日（木）,suiexcel-7 (59).xls
塩すけそうこ,287.0,1kg,4000,0,1050,大阪  他,令和6年4月25日（木）,suiexcel-7 (59).xls
開干さんま,208.0,1Kg,2180,0,1296,北海道  他,令和6年4月25日（木）,suiexcel-7 (59).xls
開干あじ,525.0,1Kg,1944,0,1080,長崎  他,令和6年4月25日（木）,suiexcel-7 (59).xls
若干かれい,300.0,1Kg,1944,0,972,兵庫  島根  他,令和6年4月25日（木）,suiexcel-7 (59).xls
ちりめん,1511.0,1kg,2600,0,1400,大分  宮崎  兵庫  愛知  他,令和6年4月25日（木）,suiexcel-7 (59).xls
なまりぶし,43.0,1kg,2000,0,900,静岡  他,令和6年4月25日（木）,suiexcel-7 (59).xls
ほたるいか,719.0,1Kg,1620,0,972,富山  兵庫  他,令和6年4月25日（木）,suiexcel-7 (59).xls
くろまぐろ,742.0,1kg,3780,3564,3240,長崎  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
きわだ,811.0,1kg,1944,1404,648,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
あじ,2099.0,1kg,1600,0,300,和歌山  長崎  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
さば,2048.0,1kg,560,0,300,千葉  長崎  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
まいわし,1224.0,1kg,324,0,216,三重  石川  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
養成ぶり,568.0,1kg,1900,0,700,愛媛  長崎  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
かつお,2535.0,1kg,540,0,324,宮崎  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
養成まだい,3756.0,1Kg,1350,0,540,愛媛  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
さわら,241.0,1kg,1404,0,1188,和歌山  韓国  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
かれい,1444.0,1kg,432,0,216,福井  青森  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
養成はまち,491.0,1kg,1404,0,648,愛媛  徳島  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
養成かんぱち,1055.0,1kg,2106,0,1080,鹿児島  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
さけ,2080.0,1kg,2052,0,1836,ﾉﾙｳｪｰ  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
たこ,270.0,1kg,4000,0,1400,岩手  兵庫  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
はまぐり,305.0,1kg,2808,0,756,千葉  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
しじみ,1275.0,1kg,1296,0,432,島根  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
あさり,819.0,1kg,1620,0,324,中国  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
ほたて貝,833.0,1kg,972,0,540,北海道  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
冷凍もんごいか,110.0,1kg,4320,3564,1296,ﾓﾛｯｺ  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年4月19日（金）,suiexcel-8 (21).xlsx
冷凍えび,1982.0,1kg,3000,0,230,ｲﾝﾄﾞ  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
塩さば,1214.0,1kg,930,0,590,ﾉﾙｳｪｰ  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
塩さけ,2281.0,1kg,1600,0,850,ﾁﾘ  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
塩すけそうこ,283.0,1kg,2570,0,1050,大阪  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
開干さんま,200.0,1kg,2180,0,1296,北海道  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
開干あじ,387.0,1kg,1944,0,972,長崎  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
若干かれい,200.0,1kg,1944,0,972,島根  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
ちりめん,1006.0,1kg,1620,0,1080,兵庫  大分  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
なまりぶし,52.0,1kg,1880,0,900,静岡  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
ほたるいか,630.0,1kg,1620,0,972,富山  兵庫  他,令和6年4月19日（金）,suiexcel-8 (21).xlsx
くろまぐろ,1197.0,1kg,3996,3780,3456,長崎  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
きわだ,1167.0,1kg,1512,1188,486,宮崎  沖縄  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
あじ,2684.0,1kg,540,0,432,長崎  和歌山  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
さば,2253.0,1kg,432,0,324,千葉  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
まいわし,2153.0,1kg,324,0,216,富山  石川  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
養成ぶり,665.0,1kg,1900,0,900,愛媛  長崎  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
かつお,3241.0,1kg,540,0,324,高知  宮崎  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
養成まだい,5627.0,1Kg,1350,0,540,愛媛  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
さわら,450.0,1kg,1404,0,1188,和歌山  韓国  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
かれい,2037.0,1kg,3000,0,140,青森  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
養成はまち,526.0,1kg,1404,0,648,愛媛  徳島  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
養成かんぱち,1341.0,1kg,2106,0,1080,鹿児島  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
さけ,2874.0,1kg,1944,0,1728,宮城  ﾉﾙｳｪｰ  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
たこ,203.0,1kg,4000,0,1470,兵庫  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
はまぐり,345.0,1kg,3024,0,756,千葉  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
しじみ,1120.0,1kg,1296,0,216,島根  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
あさり,1119.0,1kg,1620,0,324,中国  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
ほたて貝,1245.0,1kg,972,0,540,北海道  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
冷凍もんごいか,145.0,1kg,4320,3564,1296,ﾓﾛｯｺ  ｵﾏｰﾝ  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年4月20日（土）,suiexcel-9 (24).xlsx
冷凍えび,1589.0,1kg,4320,2160,1188,ｲﾝﾄﾞ  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
塩さば,5012.0,1kg,1110,0,530,ﾉﾙｳｪｰ  他,令和6年4月20日（土）,suiexcel-9 (24).xlsx
